condition_id;user_id;reco_type;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5
5,00E+00;668e83730787c4cfc12b260b;content_based_unbiased;3;5;390;Roasted Duck bowl with fried peppers;D;2;2.4
5,00E+00;668e83730787c4cfc12b260b;multistakeholder;3;1;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.4
5,00E+00;668e83730787c4cfc12b260b;multistakeholder;3;2;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.4
5,00E+00;668e83730787c4cfc12b260b;multistakeholder;3;3;113;Smoked turkey udon bowl with vegetables;A;5;2.4
5,00E+00;668e83730787c4cfc12b260b;multistakeholder;3;4;341;Buttery Turkey with bell peppers & bulgur;C;3;2.4
5,00E+00;668e83730787c4cfc12b260b;multistakeholder;3;5;390;Roasted Duck bowl with fried peppers;D;2;2.4
5;66956ab371a84d32198ee4f1;content_based_unbiased;1;1;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;1;2;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;1;3;589;Creamy smoked turkey bowl with cabbage;E;1;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;1;4;337;Chicken and broccoli loaded fries mix;C;3;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;1;5;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;1;1;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;1;2;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;1;3;589;Creamy smoked turkey bowl with cabbage;E;1;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;1;4;337;Chicken and broccoli loaded fries mix;C;3;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;1;5;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;2;1;300;Sesame Smoked turkey over bulgur;C;3;2.2
5;66956ab371a84d32198ee4f1;content_based_unbiased;2;2;540;Duck in spicy mayo over fried rice;E;1;2.2
5;66956ab371a84d32198ee4f1;content_based_unbiased;2;3;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;2.2
5;66956ab371a84d32198ee4f1;content_based_unbiased;2;4;311;Smoked turkey and asparagus loaded fries mix;C;3;2.2
5;66956ab371a84d32198ee4f1;content_based_unbiased;2;5;279;Duck brown rice plate with mushrooms;C;3;2.2
5;66956ab371a84d32198ee4f1;multistakeholder;2;1;300;Sesame Smoked turkey over bulgur;C;3;2.2
5;66956ab371a84d32198ee4f1;multistakeholder;2;2;540;Duck in spicy mayo over fried rice;E;1;2.2
5;66956ab371a84d32198ee4f1;multistakeholder;2;3;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;2.2
5;66956ab371a84d32198ee4f1;multistakeholder;2;4;311;Smoked turkey and asparagus loaded fries mix;C;3;2.2
5;66956ab371a84d32198ee4f1;multistakeholder;2;5;279;Duck brown rice plate with mushrooms;C;3;2.2
5;66956ab371a84d32198ee4f1;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;3;2;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;3;3;303;Duck with potatoes and zucchini;C;3;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;3;4;214;Duck in lemon herb sauce over bulgur;B;4;2.8
5;66956ab371a84d32198ee4f1;content_based_unbiased;3;5;113;Smoked turkey udon bowl with vegetables;A;5;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;3;2;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;3;3;303;Duck with potatoes and zucchini;C;3;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;3;4;214;Duck in lemon herb sauce over bulgur;B;4;2.8
5;66956ab371a84d32198ee4f1;multistakeholder;3;5;113;Smoked turkey udon bowl with vegetables;A;5;2.8
5;66958688126ae60131512012;content_based_unbiased;1;1;436;Buttery Pork over mac and cheese;D;2;3.2
5;66958688126ae60131512012;content_based_unbiased;1;2;142;Meatballs polenta plate with cauliflower;B;4;3.2
5;66958688126ae60131512012;content_based_unbiased;1;3;376;Tangy Sausage over creamy pasta;D;2;3.2
5;66958688126ae60131512012;content_based_unbiased;1;4;264;Beef with fried rice and cauliflower;C;3;3.2
5;66958688126ae60131512012;content_based_unbiased;1;5;20;Lamb over sweet potatoes;A;5;3.2
5;66958688126ae60131512012;multistakeholder;1;1;436;Buttery Pork over mac and cheese;D;2;3.2
5;66958688126ae60131512012;multistakeholder;1;2;142;Meatballs polenta plate with cauliflower;B;4;3.2
5;66958688126ae60131512012;multistakeholder;1;3;376;Tangy Sausage over creamy pasta;D;2;3.2
5;66958688126ae60131512012;multistakeholder;1;4;264;Beef with fried rice and cauliflower;C;3;3.2
5;66958688126ae60131512012;multistakeholder;1;5;20;Lamb over sweet potatoes;A;5;3.2
5;66958688126ae60131512012;content_based_unbiased;2;1;476;Beef garlic butter noodles plate with fried onions;D;2;2.4
5;66958688126ae60131512012;content_based_unbiased;2;2;461;Pork garlic butter noodles plate with zucchini;D;2;2.4
5;66958688126ae60131512012;content_based_unbiased;2;3;430;Sausage and asparagus fried rice mix;D;2;2.4
5;66958688126ae60131512012;content_based_unbiased;2;4;403;Creamy veal with buttery mashed potatoes, celery, beetroot & mushrooms;D;2;2.4
5;66958688126ae60131512012;content_based_unbiased;2;5;170;Veal with polenta, green beans, asparagus & sweet corn;B;4;2.4
5;66958688126ae60131512012;multistakeholder;2;1;476;Beef garlic butter noodles plate with fried onions;D;2;2.4
5;66958688126ae60131512012;multistakeholder;2;2;461;Pork garlic butter noodles plate with zucchini;D;2;2.4
5;66958688126ae60131512012;multistakeholder;2;3;430;Sausage and asparagus fried rice mix;D;2;2.4
5;66958688126ae60131512012;multistakeholder;2;4;403;Creamy veal with buttery mashed potatoes, celery, beetroot & mushrooms;D;2;2.4
5;66958688126ae60131512012;multistakeholder;2;5;170;Veal with polenta, green beans, asparagus & sweet corn;B;4;2.4
5;66958688126ae60131512012;content_based_unbiased;3;1;414;Smoky Roasted ham over fried rice;D;2;2.0
5;66958688126ae60131512012;content_based_unbiased;3;2;438;Veal with garlic butter noodles, cauliflower, & eggplant ;D;2;2.0
5;66958688126ae60131512012;content_based_unbiased;3;3;479;Tangy Pork belly over butter rice;D;2;2.0
5;66958688126ae60131512012;content_based_unbiased;3;4;372;Lamb with butter rice, leeks, sweet corn & eggplant;D;2;2.0
5;66958688126ae60131512012;content_based_unbiased;3;5;449;Pork bowl with creamy pasta & vegetables;D;2;2.0
5;66958688126ae60131512012;multistakeholder;3;1;414;Smoky Roasted ham over fried rice;D;2;2.0
5;66958688126ae60131512012;multistakeholder;3;2;438;Veal with garlic butter noodles, cauliflower, & eggplant ;D;2;2.0
5;66958688126ae60131512012;multistakeholder;3;3;479;Tangy Pork belly over butter rice;D;2;2.0
5;66958688126ae60131512012;multistakeholder;3;4;372;Lamb with butter rice, leeks, sweet corn & eggplant;D;2;2.0
5;66958688126ae60131512012;multistakeholder;3;5;449;Pork bowl with creamy pasta & vegetables;D;2;2.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;1;2;345;Smoked turkey fried rice plate with peas;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;1;3;247;Chicken in soy sauce over creamy pasta;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;1;4;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;1;2;345;Smoked turkey fried rice plate with peas;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;1;3;247;Chicken in soy sauce over creamy pasta;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;1;4;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;2;1;279;Duck brown rice plate with mushrooms;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;2;2;311;Smoked turkey and asparagus loaded fries mix;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;2;3;300;Sesame Smoked turkey over bulgur;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;2;4;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;2;5;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;2;1;279;Duck brown rice plate with mushrooms;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;2;2;311;Smoked turkey and asparagus loaded fries mix;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;2;3;300;Sesame Smoked turkey over bulgur;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;2;4;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;3.0
5;6699a13ee8a051062a3f57f4;multistakeholder;2;5;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.0
5;6699a13ee8a051062a3f57f4;content_based_unbiased;3;1;303;Duck with potatoes and zucchini;C;3;2.8
5;6699a13ee8a051062a3f57f4;content_based_unbiased;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;2.8
5;6699a13ee8a051062a3f57f4;content_based_unbiased;3;3;237;Duck with gnocchi and mushrooms;B;4;2.8
5;6699a13ee8a051062a3f57f4;content_based_unbiased;3;4;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.8
5;6699a13ee8a051062a3f57f4;content_based_unbiased;3;5;417;Mediterranean Turkey over cheesy potatoes;D;2;2.8
5;6699a13ee8a051062a3f57f4;multistakeholder;3;1;303;Duck with potatoes and zucchini;C;3;2.8
5;6699a13ee8a051062a3f57f4;multistakeholder;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;2.8
5;6699a13ee8a051062a3f57f4;multistakeholder;3;3;237;Duck with gnocchi and mushrooms;B;4;2.8
5;6699a13ee8a051062a3f57f4;multistakeholder;3;4;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.8
5;6699a13ee8a051062a3f57f4;multistakeholder;3;5;417;Mediterranean Turkey over cheesy potatoes;D;2;2.8
5;66b732e2824f3862c1739187;content_based_unbiased;1;1;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.0
5;66b732e2824f3862c1739187;content_based_unbiased;1;2;490;Pork belly in ranch sauce over cheesy potatoes;E;1;1.0
5;66b732e2824f3862c1739187;content_based_unbiased;1;3;494;Meatballs in cream sauce over garlic butter noodles;E;1;1.0
5;66b732e2824f3862c1739187;content_based_unbiased;1;4;538;Pork with buttery mashed potatoes and asparagus;E;1;1.0
5;66b732e2824f3862c1739187;content_based_unbiased;1;5;499;Sausage with mac and cheese and broccoli;E;1;1.0
5;66b732e2824f3862c1739187;multistakeholder;1;1;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.0
5;66b732e2824f3862c1739187;multistakeholder;1;2;490;Pork belly in ranch sauce over cheesy potatoes;E;1;1.0
5;66b732e2824f3862c1739187;multistakeholder;1;3;494;Meatballs in cream sauce over garlic butter noodles;E;1;1.0
5;66b732e2824f3862c1739187;multistakeholder;1;4;538;Pork with buttery mashed potatoes and asparagus;E;1;1.0
5;66b732e2824f3862c1739187;multistakeholder;1;5;499;Sausage with mac and cheese and broccoli;E;1;1.0
5;66b732e2824f3862c1739187;content_based_unbiased;2;1;522;Sesame Bbq ribs bowl with eggplant;E;1;1.4
5;66b732e2824f3862c1739187;content_based_unbiased;2;2;491;Meatballs and loaded fries mix;E;1;1.4
5;66b732e2824f3862c1739187;content_based_unbiased;2;3;572;Roasted ham and spinach mac and cheese mix;E;1;1.4
5;66b732e2824f3862c1739187;content_based_unbiased;2;4;270;Lamb in pesto over polenta;C;3;1.4
5;66b732e2824f3862c1739187;content_based_unbiased;2;5;595;Mediterranean Meatballs with squash & creamy pasta;E;1;1.4
5;66b732e2824f3862c1739187;multistakeholder;2;1;522;Sesame Bbq ribs bowl with eggplant;E;1;1.4
5;66b732e2824f3862c1739187;multistakeholder;2;2;491;Meatballs and loaded fries mix;E;1;1.4
5;66b732e2824f3862c1739187;multistakeholder;2;3;572;Roasted ham and spinach mac and cheese mix;E;1;1.4
5;66b732e2824f3862c1739187;multistakeholder;2;4;270;Lamb in pesto over polenta;C;3;1.4
5;66b732e2824f3862c1739187;multistakeholder;2;5;595;Mediterranean Meatballs with squash & creamy pasta;E;1;1.4
5;66b732e2824f3862c1739187;content_based_unbiased;3;1;503;Pork with mac and cheese, beetroot & fried eggplant;E;1;1.6
5;66b732e2824f3862c1739187;content_based_unbiased;3;2;131;Crispy Pork with green beans & brown rice;B;4;1.6
5;66b732e2824f3862c1739187;content_based_unbiased;3;3;558;Meatballs & spicy mayo over cheesy potatoes;E;1;1.6
5;66b732e2824f3862c1739187;content_based_unbiased;3;4;533;Steak strips and tomatoes fried rice mix;E;1;1.6
5;66b732e2824f3862c1739187;content_based_unbiased;3;5;512;Cheesy meatballs bowl with vegetables;E;1;1.6
5;66b732e2824f3862c1739187;multistakeholder;3;1;503;Pork with mac and cheese, beetroot & fried eggplant;E;1;1.6
5;66b732e2824f3862c1739187;multistakeholder;3;2;131;Crispy Pork with green beans & brown rice;B;4;1.6
5;66b732e2824f3862c1739187;multistakeholder;3;3;558;Meatballs & spicy mayo over cheesy potatoes;E;1;1.6
5;66b732e2824f3862c1739187;multistakeholder;3;4;533;Steak strips and tomatoes fried rice mix;E;1;1.6
5;66b732e2824f3862c1739187;multistakeholder;3;5;512;Cheesy meatballs bowl with vegetables;E;1;1.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;1;1;451;Trout bowl with cheesy potatoes, leeks & asparagus;D;2;2.2
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;1;2;469;Mackerel and bell peppers cheesy potatoes mix;D;2;2.2
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;1;3;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.2
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;1;4;323;Cod and onions creamy pasta mix;C;3;2.2
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;1;5;418;Roasted whitefish over fried rice;D;2;2.2
5;66b792a09354b3fa1a3c5af9;multistakeholder;1;1;451;Trout bowl with cheesy potatoes, leeks & asparagus;D;2;2.2
5;66b792a09354b3fa1a3c5af9;multistakeholder;1;2;469;Mackerel and bell peppers cheesy potatoes mix;D;2;2.2
5;66b792a09354b3fa1a3c5af9;multistakeholder;1;3;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.2
5;66b792a09354b3fa1a3c5af9;multistakeholder;1;4;323;Cod and onions creamy pasta mix;C;3;2.2
5;66b792a09354b3fa1a3c5af9;multistakeholder;1;5;418;Roasted whitefish over fried rice;D;2;2.2
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;2;1;443;Seared tuna over cheesy potatoes;D;2;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;2;2;463;Trout and buttery mashed potatoes mix;D;2;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;2;3;256;Crispy Mackerel bowl with spinach;C;3;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;2;4;329;Tuna with rice, cauliflower, kale & celery;C;3;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;2;5;360;Cheesy mackerel with gnocchi, leeks & peas;C;3;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;2;1;443;Seared tuna over cheesy potatoes;D;2;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;2;2;463;Trout and buttery mashed potatoes mix;D;2;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;2;3;256;Crispy Mackerel bowl with spinach;C;3;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;2;4;329;Tuna with rice, cauliflower, kale & celery;C;3;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;2;5;360;Cheesy mackerel with gnocchi, leeks & peas;C;3;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;3;1;404;Tangy Trout with creamed spinach & creamy pasta;D;2;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;3;2;248;Zesty Cod with caramelized onions & butter rice;C;3;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;3;3;265;Anchovies with butter rice and roasted garlic;C;3;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;3;4;357;Anchovies with cheesy potatoes, cabbage, eggplant & mushrooms;C;3;2.6
5;66b792a09354b3fa1a3c5af9;content_based_unbiased;3;5;473;Salmon mac and cheese plate with carrots;D;2;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;3;1;404;Tangy Trout with creamed spinach & creamy pasta;D;2;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;3;2;248;Zesty Cod with caramelized onions & butter rice;C;3;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;3;3;265;Anchovies with butter rice and roasted garlic;C;3;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;3;4;357;Anchovies with cheesy potatoes, cabbage, eggplant & mushrooms;C;3;2.6
5;66b792a09354b3fa1a3c5af9;multistakeholder;3;5;473;Salmon mac and cheese plate with carrots;D;2;2.6
5;66d4407f31981698998d25d8;content_based_unbiased;1;1;469;Mackerel and bell peppers cheesy potatoes mix;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;1;2;368;Tangy Whitefish with mushrooms & fried rice;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;1;3;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;1;4;418;Roasted whitefish over fried rice;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;1;5;381;Salmon with creamy pasta ;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;1;1;469;Mackerel and bell peppers cheesy potatoes mix;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;1;2;368;Tangy Whitefish with mushrooms & fried rice;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;1;3;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;1;4;418;Roasted whitefish over fried rice;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;1;5;381;Salmon with creamy pasta ;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;2;1;452;Grilled Cod bowl with cabbage;D;2;2.2
5;66d4407f31981698998d25d8;content_based_unbiased;2;2;443;Seared tuna over cheesy potatoes;D;2;2.2
5;66d4407f31981698998d25d8;content_based_unbiased;2;3;457;Hake in cheese sauce over buttery mashed potatoes;D;2;2.2
5;66d4407f31981698998d25d8;content_based_unbiased;2;4;553;Cod garlic butter noodles plate with caramelized onions;E;1;2.2
5;66d4407f31981698998d25d8;content_based_unbiased;2;5;199;Mackerel with sweet potatoes, onions & peas;B;4;2.2
5;66d4407f31981698998d25d8;multistakeholder;2;1;452;Grilled Cod bowl with cabbage;D;2;2.2
5;66d4407f31981698998d25d8;multistakeholder;2;2;443;Seared tuna over cheesy potatoes;D;2;2.2
5;66d4407f31981698998d25d8;multistakeholder;2;3;457;Hake in cheese sauce over buttery mashed potatoes;D;2;2.2
5;66d4407f31981698998d25d8;multistakeholder;2;4;553;Cod garlic butter noodles plate with caramelized onions;E;1;2.2
5;66d4407f31981698998d25d8;multistakeholder;2;5;199;Mackerel with sweet potatoes, onions & peas;B;4;2.2
5;66d4407f31981698998d25d8;content_based_unbiased;3;1;441;Cod with loaded fries, caramelized onions & zucchini;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;3;2;425;Cod with fried rice, roasted garlic & creamed spinach;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;3;3;404;Tangy Trout with creamed spinach & creamy pasta;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;3;4;419;Anchovies creamy pasta plate;D;2;2.0
5;66d4407f31981698998d25d8;content_based_unbiased;3;5;475;Seared tuna fried rice plate with cabbage;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;3;1;441;Cod with loaded fries, caramelized onions & zucchini;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;3;2;425;Cod with fried rice, roasted garlic & creamed spinach;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;3;3;404;Tangy Trout with creamed spinach & creamy pasta;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;3;4;419;Anchovies creamy pasta plate;D;2;2.0
5;66d4407f31981698998d25d8;multistakeholder;3;5;475;Seared tuna fried rice plate with cabbage;D;2;2.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;1;1;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;1;2;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;1;3;260;Lamb bowl with rice & kale;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;1;4;259;Lamb with quinoa, peas & zucchini;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;1;5;297;Crispy Meatballs bowl with buttered corn;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;1;1;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;1;2;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;1;3;260;Lamb bowl with rice & kale;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;1;4;259;Lamb with quinoa, peas & zucchini;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;1;5;297;Crispy Meatballs bowl with buttered corn;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;2;1;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;2;2;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;2;3;356;Herb Veal over polenta;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;2;4;332;Meatballs and eggplant polenta mix;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;2;5;274;Tangy Pork belly over quinoa;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;2;1;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;2;2;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;2;3;356;Herb Veal over polenta;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;2;4;332;Meatballs and eggplant polenta mix;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;2;5;274;Tangy Pork belly over quinoa;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;3;1;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;3;2;328;Cheesy lamb with fried rice, beetroot, sweet corn & onions;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;3;3;272;rispy sausage with wild rice, cauliflower & tomatoes;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;3;4;306;Roasted ham and cauliflower udon noodles mix;C;3;3.0
5;66dd8fd2905d609d29ccf008;content_based_unbiased;3;5;299;Grilled Sausage with sweet corn & gnocchi;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;3;1;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;3;2;328;Cheesy lamb with fried rice, beetroot, sweet corn & onions;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;3;3;272;rispy sausage with wild rice, cauliflower & tomatoes;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;3;4;306;Roasted ham and cauliflower udon noodles mix;C;3;3.0
5;66dd8fd2905d609d29ccf008;multistakeholder;3;5;299;Grilled Sausage with sweet corn & gnocchi;C;3;3.0
5;6712c4178dc857f9a720852b;content_based_unbiased;1;1;358;Pork belly loaded fries plate with sweet corn;C;3;2.4
5;6712c4178dc857f9a720852b;content_based_unbiased;1;2;458;Cheesy beef bowl ;D;2;2.4
5;6712c4178dc857f9a720852b;content_based_unbiased;1;3;297;Crispy Meatballs bowl with buttered corn;C;3;2.4
5;6712c4178dc857f9a720852b;content_based_unbiased;1;4;587;Sausage with fried rice & vegetables in creamy sauce;E;1;2.4
5;6712c4178dc857f9a720852b;content_based_unbiased;1;5;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;2.4
5;6712c4178dc857f9a720852b;multistakeholder;1;1;358;Pork belly loaded fries plate with sweet corn;C;3;2.4
5;6712c4178dc857f9a720852b;multistakeholder;1;2;458;Cheesy beef bowl ;D;2;2.4
5;6712c4178dc857f9a720852b;multistakeholder;1;3;297;Crispy Meatballs bowl with buttered corn;C;3;2.4
5;6712c4178dc857f9a720852b;multistakeholder;1;4;587;Sausage with fried rice & vegetables in creamy sauce;E;1;2.4
5;6712c4178dc857f9a720852b;multistakeholder;1;5;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;2.4
5;6712c4178dc857f9a720852b;content_based_unbiased;2;1;356;Herb Veal over polenta;C;3;3.0
5;6712c4178dc857f9a720852b;content_based_unbiased;2;2;332;Meatballs and eggplant polenta mix;C;3;3.0
5;6712c4178dc857f9a720852b;content_based_unbiased;2;3;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
5;6712c4178dc857f9a720852b;content_based_unbiased;2;4;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
5;6712c4178dc857f9a720852b;content_based_unbiased;2;5;274;Tangy Pork belly over quinoa;C;3;3.0
5;6712c4178dc857f9a720852b;multistakeholder;2;1;356;Herb Veal over polenta;C;3;3.0
5;6712c4178dc857f9a720852b;multistakeholder;2;2;332;Meatballs and eggplant polenta mix;C;3;3.0
5;6712c4178dc857f9a720852b;multistakeholder;2;3;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
5;6712c4178dc857f9a720852b;multistakeholder;2;4;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
5;6712c4178dc857f9a720852b;multistakeholder;2;5;274;Tangy Pork belly over quinoa;C;3;3.0
